311,400.77,405.89,400.5,810.81
312,405.21,405.58,398.84,803.99
313,400.62,401.37,394.17,792.89
314,391.56,392.03,386.75,780.91
315,387.92,388.32,382.77,772.73
316,386.3,390.41,385.11,775.52
317,390,394.7,386.55,788.02
318,394.96,395.07,390.57,788.23
319,394.52,394.57,390,787.89
320,391.51,397.01,387.06,779.79
321,391.83,396.51,390.5,791.2
322,391.91,393.94,387.6,780.42
323,391.21,391.43,379.21,763.81
324,383.14,400.22,381.7,797.68
325,398.81,400.48,386.05,797.92
326,399,406.23,398.69,805.69
327,402.55,407.47,402.49,811.22
328,406.6,406.71,402.31,806.88
329,402.29,402.36,396.8,799.23
330,400.13,409.81,400,816.82
331,407.97,412.27,407.31,822.31
332,410.09,410.82,406.66,818.18
333,408.52,415.72,408,827.34
334,416.92,421.82,416.44,843.4
335,422.55,429.32,422.55,859.19
336,429.89,430.32,423.75,854.88
337,426.9,435.31,424.86,871.24
338,433.79,438.19,432.49,869.09
339,436.02,438.63,434.45,877.82
340,437.8,439.59,435.06,875.13
341,437.11,442.69,436.93,884.67
342,446.08,456.48,445.34,913.38
343,457.78,458.27,449.32,901.4
344,453.31,455.04,448.58,906.69
345,450.81,458.58,450.81,906.04
346,452.31,454.13,447.13,904.49
347,449.59,452.96,441.78,886.98
348,436.86,443.32,435.37,880.37
349,436,437.77,433.88,870.93
350,440.1,444.4,438.56,878.86
351,436.22,437.36,430.53,865.93
352,433.34,437.81,431.59,868.38
353,432.44,436.86,432.14,868.83
354,434.87,435.35,425.91,865.25
355,432.3,433.67,425.44,856.75
356,429.64,433.1,426.96,857.35
357,430.54,431.55,422.03,862.27
358,433.58,438.36,431.04,877.32
359,439.4,443.84,438.4,887.78
360,440.33,441.84,438.12,877.4
361,441.08,441.35,433.2,869.59
362,432.87,438.19,431.13,874.6
363,438.41,440.7,435.43,872.64
364,437.97,443.05,437.5,883.82
365,442.67,448.82,442.52,898.15
366,449,453.72,447.07,898.21
367,445.33,448.82,440.01,882.32
368,442.51,443.28,434.9,878.52
369,434.31,436.52,430.01,867.41
370,436.99,438.2,430.64,863.83
371,435.24,437.36,433.66,871.26
372,437.76,440.69,436.69,874.67
373,435.82,439.27,435.46,877.96
374,441.57,444.37,440.85,885.45
375,443.44,443.84,437,879.89
376,438.31,442.92,437.61,884
377,443.34,446.03,442.01,891.04
378,447.93,451.44,446.87,902.61
379,453.8,454.77,447.31,902.76
380,450.04,453.87,448.51,903.51
381,454.8,458.69,452.56,917.72
382,458.28,459.78,455.91,920.47
383,460.42,462.27,456.47,922.16
384,461.83,462.25,455.24,917.09
385,458.78,461.7,456.44,916.04
386,457.78,458.28,449.91,908.19
387,441.65,449.79,436.17,894.15
388,449.32,454.63,446.83,908.21
389,453.65,454.8,448.11,901.33
390,451.94,453.45,448.67,900.43
391,445.27,446.75,441.39,885.27
392,441.84,443.33,439.35,882.93
393,440.8,445.74,438.8,879.85
394,441.08,446.13,438.79,888.48
395,444.83,446.58,441.44,885.32
396,445.83,450.59,445.83,901.74
397,450.03,451.81,448.73,904.09
398,451,451.07,447.92,902.52
399,450.66,453.16,446.19,894.12
400,445.85,447.55,442.88,888.21
401,446.07,446.25,440.99,890.22
402,443.62,446.09,443.34,887.97
403,441.79,441.84,439.18,883.09
404,441.76,442.59,436.46,878.84
405,437.54,438.47,431.96,867.43
406,430.61,430.85,427.4,857.31
407,429.03,429.61,426.67,854.56
408,427.25,434.37,427.12,863.28
409,432.55,434.43,430.16,863.05
410,433.7,436.82,431.63,866.95
411,434.72,435.74,433.5,871.32
412,437.28,437.36,433.25,867.83
413,433.38,435.82,431.41,864.02
414,428.2,430.25,422.37,847.82
415,423.54,426.11,422.3,846.23
416,422.95,428.58,422.71,853.09
417,426.28,427.42,421.2,844.58
